u10,v10,d2m,t2m,evabs,sp,sshf,tp,swvli,swvl1,swvl2
0.54716,-0.82542,294.15,295.7,-0.00035704,93572,-1.5992e+06,0.024721,0.42256,0.41922,0.39995
2.1423,-0.10664,292.73,293.56,-9.8925e-07,92598,81121,0,0.39983,0.39784,0.39019
-0.21173,1.449,293.98,302.5,-0.0020544,97889,-2.7459e+06,0.00044319,0.20155,0.20032,0.18341
2.0083,1.1627,294.77,297.07,-0.0010746,96997,-1.0757e+06,0.0058267,0.35315,0.36356,0.32425
0.25172,0.43372,296.22,302.58,-0.0011662,98153,-1.9891e+06,0.00036498,0.18869,0.18753,0.18937
0.20123,0.94647,295.41,295.97,-0.0013777,99416,-3.1568e+06,0.0095678,0.40506,0.40184,0.39046
-1.7428,-1.1428,274.51,309.25,-4.0787e-05,97564,-4.3692e+06,0,0.024463,0.02451,0.12709
-2.4007,-2.3437,278,297.65,-5.3267e-06,97018,5.4688e+05,0,0.10742,0.10744,0.15089
-0.58994,0.76082,295.04,305.02,-0.00072489,95925,-1.4634e+06,0.00010428,0.11691,0.21155,0.2032
0.59144,1.4575,295.08,295.79,-1.3697e-06,97867,1.3961e+05,0,0.21367,0.21099,0.19066
3.9345,2.7158,294.48,298.79,-4.3527e-05,93699,37073,0,0.32826,0.35795,0.2994
0.4462,1.6168,293.64,295.46,-0.00048085,94671,-7.7457e+05,0.011562,0.36388,0.36803,0.33358
0.48965,0.70772,295.21,295.49,0,99200,64513,3.2588e-05,0.4274,0.42988,0.46942
0.95641,1.0629,290.6,307.63,-4.3375e-06,97524,-2.7733e+06,0.00024767,0.039501,0.038498,0.034985
-1.6017,1.198,294.58,296.38,-0.0020996,94177,-2.3957e+06,0.002027,0.38337,0.38286,0.37781
-1.2119,-2.6576,278.37,294.52,-9.8925e-06,97192,3.7646e+05,0,0.19854,0.19856,0.27996
1.2597,-0.6402,295.6,297.2,-0.0017177,97197,-2.104e+06,0.0047643,0.38084,0.37771,0.34673
-0.57546,-1.0918,291.25,305.72,-0.0020256,1.006e+05,-3.4138e+06,0,0.23497,0.23478,0.30963
0.63779,-0.55907,292.8,301.92,0,95590,22631,2.607e-05,0.023667,0.023405,0.0001218
0.69241,1.559,292.38,294.17,-1.5752e-05,97992,2.2265e+05,0,0.40832,0.40822,0.41944
-3.5142,-4.6912,272.33,303.89,-2.1307e-06,94147,-5.5938e+05,0,0.12851,0.12848,0.1501
0.20372,3.8203,296.05,297.17,-0.001271,1.0045e+05,-2.5444e+06,0.012383,0.41214,0.43832,0.38026
-1.0157,-3.935,282.17,299.5,0,96719,4.5733e+05,0,0.021877,0.02184,0.016584
-2.6635,-3.1406,284.1,309.41,-0.0013841,96249,-4.8089e+06,0,0.19798,0.19789,0.28795
1.1782,1.5225,296.58,298.16,-1.9785e-05,1.0041e+05,90508,8.4728e-05,0.4192,0.41968,0.42787
0.12468,0.58495,292.85,296.5,-1.6513e-05,96429,63791,0,0.24937,0.24864,0.28375
2.2888,0.38911,295.1,298.4,-0.00058122,94506,-1.1212e+06,0.011002,0.41444,0.43519,0.41953
0.61006,0.93754,296.7,299.16,-0.0028115,97122,-1.8678e+06,0.002985,0.38667,0.39331,0.39672
-2.5116,1.2302,275.42,308.65,0,97970,-9.2187e+05,0,0.021802,0.021727,0.10802
0.16689,0.028023,295.71,302.69,-0.0029542,96848,-2.6253e+06,0.00019553,0.33982,0.33982,0.36213
-0.4447,0.52208,295.29,295.91,-0.00046791,99896,-1.8678e+05,0.00071693,0.39331,0.39232,0.39879
-0.55311,1.8262,294.9,296.33,-0.0025259,96273,-2.9055e+06,0.00061917,0.40347,0.40364,0.41963
0.36344,-1.4677,281.3,300.16,0,97761,1.1145e+05,0,0.021165,0.021147,6.5585e-05
0.40896,0.50041,294.56,295.18,-0.002051,95028,-2.6383e+06,0.0010884,0.45539,0.45537,0.45723
0.4971,1.4898,295.41,296.34,-0.0018369,97261,-2.3827e+06,0.00054748,0.40553,0.40494,0.35805
1.7621,2.7638,294.72,297.09,-3.6526e-06,97248,2.6165e+05,0,0.21306,0.21274,0.18898
-3.153,-1.4605,273.54,309.9,-2.1307e-06,97634,-5.2458e+06,0,0.018617,0.018598,0.1312
-2.5215,-0.70648,274.55,299.44,-1.1414e-06,95001,5.6565e+05,0,0.10902,0.10901,0.15142
-2.8468,-3.8178,278.52,299.88,-1.5219e-07,97658,6.1692e+05,0,0.027939,0.027911,0.069914
-0.4749,0.53142,286.4,301.89,-1.8491e-05,96413,94119,0,0.19867,0.19862,0.27974
0.94027,1.3564,296.39,302.83,-0.0002814,97516,-2.4455e+05,0,0.20864,0.20203,0.21905
-0.38635,-4.9695,285.98,294.89,0,99015,-3.3048e+05,0.00010428,0.012302,0.01204,0.1319
0.76854,-1.441,296.56,301.35,-0.0026918,96029,-1.9877e+06,0.00058658,0.31026,0.30981,0.31467
0.34068,0.98385,295.72,296.38,-0.0027178,96891,-3.8298e+06,0.0096264,0.42454,0.41917,0.41429
-2.2137,2.0501,282.1,308.66,-7.6096e-07,97512,-4.9923e+06,0,0.027527,0.02748,0.042527
0.25751,1.4813,294.24,297.95,-0.00023103,96643,-2.0844e+05,0.0016033,0.41531,0.41811,0.41456
0.61668,-0.58668,296.42,300.92,-0.0019324,98212,-1.3241e+06,0.0021834,0.342,0.34378,0.34003
-1.2781,-4.5672,272.31,293.12,-3.8048e-07,94824,4.0173e+05,0,0.12996,0.12996,0.14768
1.9044,0.19582,293.31,303.22,-0.00037728,97204,-2.431e+05,0,0.13011,0.12819,0.21102
1.597,1.7804,295.09,304.83,-0.0021686,97557,-2.4722e+06,0,0.23881,0.2327,0.29246
1.5034,2.0127,295.82,302.45,-0.0014167,98663,-1.3602e+06,0.0013752,0.40878,0.42999,0.42375
2.7428,1.3224,288.73,297.44,0,97666,4.4939e+05,0,0.020809,0.0208,0.0067927
1.6172,-0.01106,295.24,298.33,-0.00115,96279,-1.8628e+06,0.0078863,0.41997,0.41876,0.4192
0.77434,4.6844,295.46,302.97,-6.0877e-07,98022,-5.331e+06,0.00010428,0.032624,0.032474,0.00010306
0.40648,1.3645,293.71,298.39,-0.00027006,96622,-2.0122e+05,0.0011145,0.40335,0.40265,0.41141
0.65392,0.74256,294.71,295.36,-0.0024799,97564,-3.728e+06,0.0044254,0.41641,0.4258,0.41854
-2.4148,-1.2753,290.53,307.52,-0.0018099,98983,-3.8038e+06,6.5176e-06,0.099324,0.099483,0.17422
1.4832,0.93202,293.17,295.81,-1.2708e-05,96230,1.5189e+05,6.5176e-05,0.4784,0.47798,0.48304
1.0363,-1.4563,290.29,305.95,-0.0025342,1.0017e+05,-3.6998e+06,0,0.10985,0.10988,0.14818
-0.33422,1.0221,293.9,300.29,-0.0023893,94645,-2.5567e+06,0.00040409,0.33254,0.33185,0.32615
-3.0239,-0.52933,289.39,307.82,-0.0002518,97566,-2.0505e+06,5.8658e-05,0.10812,0.10795,0.15092
0.97917,0.24765,293.38,300.81,-0.0029117,91571,-3.7554e+06,0.0007039,0.38514,0.3992,0.39779
-2.075,2.2077,279.13,311.09,-1.0577e-05,97175,-4.3966e+06,0,0.053302,0.053264,0.054539
1.6648,2.2944,294.3,297.17,-6.9247e-05,99093,11800,5.2141e-05,0.38254,0.38271,0.35564
0.021647,-0.16059,294.58,297.47,-4.7332e-05,96736,3.613e+05,0,0.27831,0.2787,0.31221
-0.054491,0.31605,291.13,291.26,0,89500,1690.3,0.00094505,0.43058,0.44133,0.45204
3.32,-1.3815,296.15,302.34,0,1.0133e+05,-2.3155e+06,5.2141e-05,0.057462,0.057218,0.17179
1.369,-1.1453,289.45,303.54,-0.0019385,96517,-4.4269e+06,0,0.10651,0.10654,0.1589
2.0281,-1.2783,295.92,301.31,0,98378,-3.4731e+06,0.0055464,0.066082,0.065304,0.0005809
-1.689,2.1508,295.75,297.04,-0.0022275,97349,-2.2657e+06,0.011432,0.44379,0.44571,0.47803
1.1592,1.0667,295.34,303.5,-0.0016157,95365,-3.0867e+06,8.4728e-05,0.43738,0.43451,0.43408
2.2992,2.011,291.99,293.83,-1.2936e-06,92882,2.9992e+05,0,0.37434,0.37236,0.34964
-3.333,-3.1275,279.49,299.57,0,1.0054e+05,4.7755e+05,0,0.0086479,0.0086666,0.12681
2.9405,0.63338,297.06,299.24,-1.0121e-05,1.0055e+05,3.2086e+05,0,0.20983,0.2099,0.24308
-2.8331,-1.9427,272.57,295.66,0,97918,1.3672e+05,0,0.021259,0.021268,0.11099
-1.5375,-1,282.17,306.7,-0.0013004,98154,-5.3599e+06,0,0.15065,0.15067,0.21294
-1.4858,-3.5022,280.97,287.51,0,98426,1.7211e+05,0,0.007992,0.007992,0.078946
-1.1126,3.7685,295.54,300.46,-9.512e-06,97587,-1.0843e+06,0.0063807,0.2492,0.23597,0.10033
-0.31559,0.4728,293.37,302.7,-0.0011093,96465,-3.0636e+06,0.0035586,0.43439,0.43087,0.42747
-0.60525,1.311,292.55,294.77,-1.8263e-06,93609,29130,0.00011732,0.38545,0.3848,0.38954
-0.14553,0.88572,296.12,297.73,-0.0013216,96308,-1.6317e+06,0.0093983,0.44699,0.45243,0.47175
1.6681,1.9392,294.04,296.68,-2.0546e-06,93524,1.5261e+05,0,0.31809,0.31785,0.30975
1.9681,0.32964,297.2,302.79,-0.0019068,96285,-1.605e+06,0.00065827,0.44464,0.44174,0.44733
0.94772,1.0697,289.26,294.2,-3.7287e-06,94887,47183,0,0.26391,0.26394,0.27959
1.6069,2.3195,295.71,302.94,-0.0011351,94865,-2.4506e+06,0.00057355,0.29808,0.31349,0.21308
-0.27297,-2.0306,279.55,314.28,0,97028,-4.5158e+06,0,0.024594,0.024473,0.0049283
0.45572,1.8887,294.74,295.49,-6.8486e-07,97605,50793,0,0.39533,0.39363,0.38592
0.9051,1.1406,294.2,295.08,-2.1307e-06,96101,95563,4.5623e-05,0.35552,0.35445,0.3374
-2.529,-4.6224,271.23,294.72,-3.782e-05,90692,-5.5599e+06,0,0.020509,0.020509,0.098003
0.36013,-0.39679,276.53,307.68,-8.2184e-06,97691,-3.8514e+06,0,0.049526,0.049498,0.060348
-0.63049,-2.9801,278.25,302.29,-1.5219e-07,95401,-4.4905e+06,0,0.016987,0.016949,1.8739e-05
0.93323,-0.079029,299.07,302.25,-0.0022862,97608,-5.3627e+05,0,0.36596,0.36681,0.39705
-0.77242,1.5195,292.19,293.69,-0.0028036,93285,-3.7092e+06,0.012312,0.40228,0.40103,0.40979
1.1765,2.6088,292.98,294.44,-1.8644e-05,93078,-97237,0.0025093,0.31503,0.31292,0.31804
2.2032,1.2162,295.67,298.94,-4.1244e-05,96121,1.0567e+05,0.0074756,0.30559,0.29353,0.25095
-0.33256,0.12955,294.91,294.97,-0.00063274,96869,-1.2071e+06,0.0046666,0.39849,0.39615,0.39031
-0.067732,1.5811,295.68,298.75,-0.0027255,99408,-2.7033e+06,0.00067783,0.35286,0.3528,0.36135
1.7877,1.2591,294.69,301.78,-0.00090851,95655,-5.0811e+05,0,0.21723,0.21054,0.22966
-0.83242,1.5578,294.92,298.56,-0.0021855,96310,-3.0059e+06,0.0033696,0.47224,0.46985,0.43965
1.0114,1.8675,296.22,298.35,-0.0023349,1.0127e+05,-3.5546e+06,0.0087596,0.47261,0.46871,0.46867
-3.9777,-3.2906,274.12,306.9,-2.9069e-05,97595,-2.2383e+06,0,0.23376,0.23375,0.27775
2.1792,1.986,295.57,297.85,-6.8486e-06,96367,1.1434e+05,6.5176e-06,0.38929,0.38846,0.33934
1.0545,-0.53145,293.92,299.69,-0.0012087,90878,-1.8151e+06,0.0051554,0.4344,0.43478,0.41177
-0.043318,2.1699,295.78,300.81,-0.00070328,1.0003e+05,-7.0886e+05,0.0015186,0.38453,0.37723,0.39555
0.67668,-2.3501,295.33,301.68,-0.0021263,95464,-1.1118e+06,0.00028026,0.34561,0.34506,0.37448
0.20785,1.2646,296.31,302.55,-0.0022752,95888,-2.3235e+06,0.00075604,0.36613,0.36609,0.37433
2.3761,1.9401,292.33,294.2,-4.1092e-06,92728,3.1003e+05,6.5176e-06,0.3855,0.38419,0.36478
0.94896,-0.83264,295.76,301.18,-0.00219,96222,-2.6044e+06,0.0004823,0.45272,0.45284,0.46731
-1.4506,-1.8934,277.45,295.5,-3.2721e-06,96248,1.62e+05,0,0.19821,0.19823,0.27879
0.25213,3.4715,297.07,299.36,-3.782e-05,1.005e+05,-1.67e+06,0.0095222,0.32402,0.31659,0.095248
1.9661,1.1929,294.18,295.67,-3.6526e-06,96639,4.7105e+05,0.0032457,0.43597,0.43515,0.43021
-1.0451,1.8347,293.19,307.83,-0.0016186,97031,-3.8283e+06,9.7763e-05,0.12683,0.12829,0.17676
0.90882,-0.18608,295.83,297.94,-0.0020884,96324,-2.317e+06,0.0022616,0.46151,0.46124,0.4667
0.47558,1.8386,293.63,302.5,-0.0022028,99349,-4.679e+06,2.607e-05,0.18233,0.18252,0.24641
-0.88042,-1.514,276.41,309.83,-2.047e-05,99871,-5.5318e+06,0,0.10837,0.10837,0.14887
1.741,-0.7532,290.14,305.36,-0.0010808,93772,-1.7234e+06,3.9105e-05,0.32108,0.31219,0.28496
0.45116,0.91885,294.7,295,0,96602,37795,0,0.39397,0.39284,0.38842
1.489,2.2872,294.53,302.51,-0.00063068,97827,-5.8813e+06,0.00068434,0.32939,0.32882,0.27726
-1.4523,-2.9643,273.14,304.91,0,95912,-1.5595e+06,0,0.0004591,0.00043099,NaN
1.2634,4.7201,289.23,304.9,-3.0438e-06,1.0066e+05,-2.1949e+06,0,0.051334,0.05125,0.11135
1.9967,1.5769,292.97,300.27,-1.1947e-05,95838,1.2806e+05,0,0.10901,0.10899,0.1503
1.5514,1.2209,295.03,297.04,-6.2323e-05,99660,-50301,0.00024767,0.46489,0.46376,0.46675
0.50041,0.53355,293.86,303.46,-0.00065854,96496,-3.6297e+05,0,0.3965,0.38591,0.37314
-2.279,2.9694,296.47,298.04,0,1.0097e+05,52959,0.0083294,0.23813,0.24866,0.11853
-0.13435,-0.84157,286.89,306.02,-0.002358,94923,-1.9711e+06,0,0.17432,0.16978,0.22626
1.6917,-0.27954,296.02,302.64,-0.0014598,96914,-1.1248e+06,0.0001499,0.35399,0.34754,0.36037
-2.3606,-4.8492,286.76,303.75,0,99563,-1.1046e+06,0,0.021999,0.021868,0.036559
0.6291,-0.95074,292.76,294.26,-2.0698e-05,92083,1.0784e+05,3.9105e-05,0.39521,0.39801,0.40306
1.7546,0.98427,295.4,302.21,-0.0010584,96231,-2.7445e+06,0.003878,0.39366,0.40272,0.36747
0.26372,0.28758,293.57,294.56,-2.2829e-07,96187,12522,0,0.39648,0.39514,0.40041
1.131,-0.17971,296,299.2,-2.5416e-05,96078,98452,0,0.21608,0.21432,0.23381
3.0527,2.2545,294.51,299.75,0,97285,97729,0,0.19456,0.19432,0.21141
1.1468,1.147,284.84,310.51,0,96796,-4.5706e+06,6.5176e-06,0.017118,0.017071,0.0048252
0.49503,1.5913,295.47,297.41,-0.001809,1.0066e+05,-2.6686e+06,0.0044906,0.40252,0.39886,0.37844
3.337,2.6585,294.46,303.38,-0.0010508,97701,-1.1927e+06,0,0.29466,0.28737,0.31584
1.2134,0.95794,295.39,296.46,-2.7318e-05,98612,69568,0.0015642,0.41341,0.41528,0.43449
-0.56677,1.0072,287.49,301.9,-0.00045437,95284,-3.3048e+05,0,0.26079,0.25757,0.29591
-0.40539,1.6839,287.68,295.58,-9.2076e-06,98947,89786,0,0.2601,0.26017,0.32312
0.99241,1.2613,296.09,299.39,-0.0011429,99551,-1.9574e+06,0.022538,0.42859,0.44852,0.4176
1.0296,-0.90359,290.02,299.29,-0.0013849,98007,-5.6588e+06,0,0.14461,0.14475,0.20405
1.1687,2.1665,294.39,308.11,-0.0017049,98260,-3.1712e+06,1.3035e-05,0.072406,0.071029,0.10807
0.1342,2.3713,294.17,295.55,-0.00039646,98555,-2.2036e+06,0.012488,0.26748,0.28972,0.11739
-2.3328,2.5438,287.39,302.36,0,97454,-3.6745e+06,0,0.017015,0.016987,0.00055279
0.53599,1.8526,293.7,294.5,-6.0877e-07,94583,74622,0,0.31817,0.31481,0.225
-2.6833,-1.4409e-05,293.23,297.1,-0.00010227,93288,-2.2938e+05,6.5176e-06,0.38638,0.38188,0.38199
2.8785,-0.53443,294.79,296.67,-5.6615e-05,96966,78233,0,0.38399,0.38155,0.38379
0.48013,1.2782,295.31,295.97,-4.1092e-06,99634,92675,0.0045949,0.49823,0.49724,0.46886
1.04,-3.7651,289.35,297.85,-8.5989e-06,98090,7.6567e+05,0,0.062268,0.062053,0.071759
-3.4542,-2.7881,277.32,296.71,-7.9444e-05,93963,-5.8878e+06,0,0.12846,0.12849,0.14967
2.3261,2.2774,293.39,296.74,-0.00016117,98448,-4.554e+05,0.001284,0.2966,0.29538,0.28265
0.28854,-0.3199,294.2,294.66,-1.1491e-05,95615,-46690,0,0.37409,0.37111,0.34368
1.6855,-0.20562,295.68,296.12,0,97922,69568,1.3035e-05,0.10548,0.10492,0.05734
-0.63132,1.0285,295.64,296.62,-0.00086658,99922,-9.2693e+05,0.0085315,0.38691,0.38312,0.35907
0.52648,0.75785,295.32,295.59,-2.2829e-07,97621,1.3456e+05,0.00091246,0.41422,0.41194,0.40675
0.69696,1.5629,292.61,293.46,-1.6741e-06,93333,89064,0.001297,0.36824,0.36645,0.33397
0.92579,2.5557,295.43,299.95,-0.0019369,97693,-3.9764e+06,0.00066479,0.29375,0.29357,0.29147
0.78758,2.2069,292.54,292.89,-7.6096e-08,93107,84010,0.00072345,0.41692,0.42531,0.41114
0.52441,-1.0319,294.16,298.55,-0.0025762,96598,-5.1837e+06,0.0003715,0.4108,0.41988,0.42006
-1.1121,0.47195,295.93,295.97,-0.00096634,1.0018e+05,-2.2426e+06,0.022381,0.40546,0.40533,0.4102
-0.05118,-0.95669,294.51,295.04,-0.0023343,96437,-2.1451e+06,0.0077494,0.45529,0.45749,0.48486
-2.5215,2.698,288.44,306.84,-3.0438e-07,97016,-3.5662e+06,0.00017597,0.024032,0.023761,0.058502
-0.055318,0.18053,294.18,294.4,0,96564,16854,1.3035e-05,0.4104,0.40847,0.42114
2.869,2.6355,291.02,308.47,-0.0002273,94898,-4.9736e+06,6.5176e-05,0.16641,0.16423,0.14046
0.98827,1.9201,294.41,295.37,-3.0438e-07,96482,2.0171e+05,0.0012449,0.49984,0.49673,0.48671
1.4199,-0.13298,289.85,308.07,0,96093,-4.614e+06,1.9553e-05,0.011796,0.012021,7.4954e-05
1.8154,2.1559,294.27,295.23,-4.7941e-06,96590,2.6598e+05,0,0.35637,0.35466,0.3319
1.6905,-0.67079,293.02,294.13,-7.6096e-08,92710,60180,0.00054096,0.3964,0.41841,0.38679
-1.3989,2.1954,295.47,297.91,-2.9906e-05,96760,-12030,6.5176e-06,0.45476,0.45404,0.46537
0.67296,-0.14318,293.76,294.35,-3.0438e-07,96238,10355,0.0039953,0.43345,0.4259,0.41871
0.41185,0.14145,294.55,295.14,0,96538,5300.8,0.0046601,0.42999,0.42914,0.4267
-0.024284,2.503,293.61,294.14,-3.8048e-07,94753,9633.4,0.0028547,0.35007,0.34742,0.19058
-0.96897,-3.1993,277.94,291.05,-1.598e-06,91290,-4.6053e+06,0,0.0038883,0.0038414,0.11502
0.4942,0.33006,293.86,295.63,-9.1315e-07,95286,7467.1,0,0.39002,0.3988,0.41424
1.3048,3.9749,291.59,304.81,-3.1199e-06,98655,-1.6511e+05,0,0.026337,0.026197,0.059429
3.0688,1.0319,289.96,308.64,0,96386,-2.1675e+06,6.5176e-06,0.025372,0.025297,0.12689
0.98248,2.6325,293.96,296.62,-0.00026656,97652,-1.3876e+06,0.013152,0.29747,0.28926,0.26816
0.95682,1.6848,295.59,300.04,-0.00021771,96355,-2.7776e+05,0,0.36994,0.36145,0.38851
-1.5996,-3.8165,274.29,303.38,-0.00012366,97462,-1.0446e+05,0,0.10287,0.10285,0.12088
-2.3899,0.20559,282.39,306.73,-0.0010584,93727,-5.5859e+06,0,0.16329,0.16251,0.17512
0.20496,-0.19415,295.82,300.59,-0.00022935,98662,-1.5428e+05,0,0.37344,0.37021,0.38025
1.856,0.82582,292.73,304.13,-0.0017355,97647,-4.905e+06,5.2141e-05,0.22662,0.22682,0.17113
2.8743,-0.91888,293.92,305.41,-0.0025061,96842,-1.8722e+06,2.607e-05,0.40526,0.40189,0.41829
-3.3098,-3.6377,278.08,297.09,-1.5219e-07,97688,2.8186e+05,0,0.12356,0.12358,0.14856
-0.62553,1.0293,295.27,303.91,-0.001129,95954,-2.5755e+06,0.00017597,0.30731,0.30324,0.27722
1.1215,1.8632,294.35,297.76,-5.3267e-05,95598,-44524,0,0.27646,0.27275,0.23352
2.0869,0.89931,291.51,309.44,-0.00012016,97602,-4.5721e+06,3.2588e-05,0.060085,0.059036,0.062699
0.62248,-0.11854,295.99,300.57,-0.00060702,96701,-9.4498e+05,0.0011471,0.39044,0.38791,0.38455
0.21903,-4.4333,287.51,298.98,0,98335,-2.4722e+06,0.00023463,0.013304,0.013061,0.14067
0.92248,-0.10409,293.69,294.2,0,95407,28408,0,0.37856,0.37822,0.38929
-0.29904,0.26082,292.72,304.81,-0.0027993,96008,-3.5185e+06,6.5176e-06,0.21558,0.21616,0.22975
-0.48939,0.9299,294.45,294.56,0,96041,16854,0,0.37992,0.37839,0.36718
-0.16746,1.494,294.5,294.9,0,98146,45016,0.0033891,0.42999,0.42999,0.42944
0.41516,-0.63681,295.36,297.55,0,98259,12522,0.0035325,0.22294,0.21743,0.059514
-1.5429,-1.2162,289.45,307.96,0,97118,-5.0624e+06,0.00016946,0.026806,0.026515,1.8739e-05
0.60344,1.4044,295.05,298.58,-0.0012076,1.0053e+05,-1.5992e+06,0.0012449,0.47109,0.47119,0.47064
0.46027,-1.7511,296.59,297.59,-0.0029293,97176,-2.2563e+06,0.00074952,0.35809,0.34749,0.3581
3.1611,0.70857,292.7,297.94,-0.0004116,88917,-1.0612e+06,0.0014339,0.38794,0.39072,0.38069
-2.3668,-2.2609,271.69,304.41,-1.2175e-06,97989,2.5948e+05,0,0.0077203,0.0076172,0.068134
-1.1266,-4.2392,280.03,285.79,0,97518,6.2486e+05,0,0.0083949,0.0083949,0.064161
2.461,1.3917,296.72,304.3,-0.0029522,97419,-2.956e+06,0.00034543,0.2164,0.21677,0.22988
2.4891,3.1406,294.31,297.49,0,95310,2.7681e+05,0,0.045975,0.04471,0.080417
-0.33297,1.6839,294.07,294.48,0,98420,53681,0.0084402,0.46039,0.42833,0.45284
1.1575,1.212,296.58,297.05,-1.8263e-06,1.0067e+05,1.8727e+05,0.0001108,0.37339,0.37314,0.37948
1.4521,0.42352,296.21,304.36,-0.001212,98468,-7.6807e+05,0,0.32392,0.31482,0.32569
0.70275,0.51953,294.77,299,-0.0001582,96774,6022.9,0,0.28489,0.28333,0.2957
0.59765,2.6189,295,298.73,-0.0012897,98078,-3.9287e+06,0.00020204,0.2328,0.26338,0.17601
-2.6395,-1.4151,277.05,298.39,0,96081,-2.4412e+06,0,0.024979,0.025025,0.11838
0.85544,2.37,292.86,294.64,-8.1423e-06,94982,2.9342e+05,0,0.3722,0.37285,0.39754
0.85627,-3.2014,275.15,309.47,-0.00058761,95977,-5.1736e+06,0,0.23099,0.23099,0.27875
0.56703,0.85556,296.78,297.75,-2.8916e-06,99226,2.0965e+05,0.0023985,0.49474,0.49771,0.49916
1.0669,1.6461,297.05,304.19,-0.0022432,97753,-2.3264e+06,0.00021508,0.29913,0.32541,0.30901
0.7193,0.23788,290.22,308.25,-0.0014982,97365,-4.8349e+06,0.00029981,0.081532,0.082928,0.1219
1.1108,-0.38744,292.65,293.35,0,95662,56570,0,0.40106,0.39939,0.39989
1.5341,1.5569,289.41,303.65,-4.5658e-07,95265,-3.9215e+06,1.9553e-05,0.023789,0.023423,0.030169
3.0903,0.28801,295.49,304.34,-0.00063479,98098,-1.2555e+06,0.0013426,0.40874,0.40051,0.33251
-0.22456,-0.96561,295.05,296.04,-0.0024956,96732,-3.0499e+06,0.004093,0.40769,0.4047,0.40827
-1.8739,-3.9682,272.08,307.14,-7.6096e-08,91150,-4.1894e+06,0,0.0044879,0.0044129,0.0047409
0.3051,0.0029593,296.04,305.13,-0.0025977,99185,-4.2479e+06,0.00049534,0.2752,0.27886,0.28556
3.1772,0.68521,295.92,301.47,-0.00094884,97382,-7.8901e+05,0.00029329,0.37994,0.3741,0.38072
1.3884,0.43669,296.45,298.39,-3.2721e-06,1.0092e+05,58014,0,0.23741,0.23495,0.1865
-1.9786,-1.0026,273.53,304.09,-0.00025964,95840,-6.352e+05,0,0.10913,0.10906,0.15604
3.0614,4.0034,293.92,303.02,-1.6741e-06,96785,-4.4652e+06,7.1693e-05,0.025588,0.02333,0.19262
-0.90939,0.68436,278.46,305.2,-7.5944e-05,1.0029e+05,-5.4841e+06,0,0.026515,0.026487,0.092897
-0.59656,2.1907,291.68,305.18,-0.0019385,97128,-4.8436e+06,1.3035e-05,0.12416,0.12373,0.17784
-0.37684,0.11936,295.79,304.57,-0.0019936,96686,-3.7532e+06,0.00013687,0.24755,0.25978,0.26239
1.5643,0.51826,295.11,301.57,-0.0025502,1.0014e+05,-4.2262e+06,5.2141e-05,0.11989,0.12195,0.19519
-0.19849,-0.074781,294.45,299.14,-9.8925e-07,96945,8911.3,0,0.34154,0.34175,0.37963
0.087854,-1.1831,289.41,299.99,-0.0022849,96108,-4.0399e+06,0,0.14713,0.14706,0.22466
0.99986,2.0136,296.24,299.6,-0.0028585,98076,-2.0556e+06,4.5623e-05,0.32785,0.32823,0.39714
1.3032,0.088346,294,301.54,-0.0010294,96392,-2.0772e+06,0.0015316,0.46311,0.46172,0.46019
3.9109,0.79608,294.03,299.34,-0.0024008,97962,-3.2694e+06,0.00013687,0.1666,0.16574,0.13841
0.88979,1.8539,294.21,296.89,-0.0011762,98877,-4.819e+06,0.001486,0.44083,0.44061,0.42599
-1.6637,-1.223,292.34,304.56,-0.0028238,96080,-5.2747e+06,2.607e-05,0.47189,0.47076,0.46981
1.2026,0.62063,294.45,299.97,-0.00049523,1.0074e+05,-5.6516e+05,0.00020204,0.37065,0.37033,0.36096
2.1771,1.4843,296.23,299.1,-4.9462e-06,97501,1.5405e+05,0,0.31452,0.31457,0.35749
1.6656,-0.24683,294.11,295.52,-1.2936e-06,97337,34907,0,0.38565,0.38547,0.39657
0.75158,-0.21667,297.14,304.06,-0.0023126,99229,-1.9256e+06,0.00064524,0.24559,0.24417,0.2579
1.1674,2.7982,292.54,296.56,-0.0012564,93679,-4.3251e+06,0.001675,0.29857,0.29659,0.20276
0.48758,1.319,294.66,296.05,-0.00076941,96967,-2.9676e+06,0.018451,0.37062,0.3598,0.18971
2.3397,1.1389,296.1,300.78,-0.00090805,95094,-8.67e+05,0.00027374,0.34409,0.3471,0.36419
0.43751,0.77866,291.28,291.91,-1.4458e-06,89317,-22139,6.5176e-06,0.48726,0.48773,0.50371
-0.22994,3.6457,294.83,302.36,-5.8061e-05,98457,82565,0,0.05527,0.055148,0.071197
-1.7258,-2.1882,282.09,307.25,-3.0438e-07,98756,-1.8086e+06,0,0.010878,0.010775,0.15297
1.5738,1.9758,294.03,295.72,-2.7395e-06,97955,60180,0,0.41109,0.40854,0.32348
2.2143,1.2838,294.44,296.61,-5.9355e-06,96358,91953,0,0.35872,0.35839,0.36774
0.06882,1.3517,295.19,298.25,-0.0023698,95796,-5.0552e+06,0.0029785,0.42094,0.42033,0.40281
-0.17532,1.5051,291.43,291.89,-0.0015066,89756,-2.9206e+06,0.0089356,0.40342,0.40121,0.39754
-2.0684,-0.035699,282.98,295.54,-1.4382e-05,97277,4.4145e+05,0,0.049226,0.049208,0.06433
